,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2014,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,IndPremiumPMM_2014,IndCostsPMM_2014,IndRTPMM_2014,IndPremiumMinusCostsPMM_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndPremiumMinusCostsPMM_2015
334,79636.0,Coventry Health and Life Insurance Co.,NE,0.0,58981.49,-51592.75,53498.0,82769.0,7767775.0,6639457.5,145.19748401809414,124.10664884668586,1.102498971924184,21.090835171408287,Coventry Health and Life Insurance Co.,NE,0.0,48490.02,-4014.32,1265.0,39502.0,77943.39,74911.12,61.61532806324111,59.21827667984189,38.33203162055336,2.3970513833992158
335,50491.0,Cigna Health and Life Insurance Company,GA,3655883.02,3395529.35,,20959.0,46462.0,8089063.0,16033152.0,385.9469917457894,764.9769550073954,162.00817548547164,-379.02996326160604,Cigna Health and Life Insurance Company,GA,3610522.83,3938467.33,,44469.0,40411.0,16818343.0,23889040.0,378.20375992264275,537.2065933571702,88.5665818885066,-159.00283343452742
336,70767.0,Aetna Life Insurance Company,MD,,,85307.78,40223.0,146753.0,8178450.31,7261502.09,203.3277057902195,180.53109141535936,,22.796614374860155,Aetna Life Insurance Company,MD,,,-2554392.85,7335.0,78583.0,2167727.03,1461037.56,295.53197409679615,199.1871247443763,,96.34484935241986
337,98704.0,UnitedHealthcare Life Insurance Company,OK,1369617.06,83712.74,,26326.0,,8231807.47,8105793.85,312.6873611638684,307.9007008280787,3.1798503380688294,4.786660335789691,United Healthcare Life Insurance Company,OK,1663019.16,637091.31,,24179.0,,8196319.07,14955965.78,338.9850312254436,618.5518747673601,26.348951983125854,-279.5668435419165
338,89217.0,Aetna Life Insurance Company,NJ,6801229.68,8273636.8,2281721.44,20206.0,111072.0,8379737.33,25868635.87,414.71529892111255,1280.2452672473523,409.464357121647,-865.5299683262398,Aetna Life Insurance Company,NJ,3126673.44,5290240.82,2477419.03,8849.0,135251.0,5334473.55,20176352.38,602.8334896598485,2280.0714634421965,597.8348762572042,-1677.237973782348
339,76668.0,"Coventry Health Care of Kansas, Inc.",OK,1231282.68,-1090288.81,6653.02,33807.0,1001.0,8385981.0,8788108.8,248.05457449640608,259.9493832638211,-32.25038631052741,-11.894808767415043,"Coventry Health Care of Kansas, Inc.",OK,0.0,-49715.88,4087.06,458.0,9.0,103289.52,40406.56,225.52296943231443,88.22393013100437,-108.54995633187772,137.29903930131007
340,31434.0,Time Insurance Company,LA,1428188.05,323444.34,8246.81,26302.0,3599.0,8515155.0,7871239.0,323.7455326591134,299.26389628165157,12.297328720249412,24.481636377461825,Time Insurance Company,LA,1118095.05,-317760.3,-14565.43,20764.0,2758.0,8172343.0,7963945.0,393.58230591408204,383.5458004238104,-15.303424195723366,10.036505490271622
341,94529.0,Group Health CooperativeSCW,WI,296955.37,1297858.57,-300007.81,22068.0,141267.0,8563146.0,9534047.0,388.03452963567156,432.03040601776326,58.81178946891427,-43.995876382091694,Group Health Cooperative- SCW,WI,486417.48,1059019.73,1443408.15,23018.0,120594.0,10363196.0,10382746.45,450.22139195412285,451.0707468068468,46.008329568164044,-0.8493548527239341
342,45002.0,UnitedHealthcare Life Insurance Company,MI,1080097.07,-743360.22,-2483.96,28706.0,14.0,8580932.4,10001658.77,298.92469866926774,348.4170128196196,-25.895639239183446,-49.49231415035183,United Healthcare Life Insurance Company,MI,1369709.18,358625.01,-62155.35,46145.0,425.0,14749675.81,16108348.77,319.6375730848413,349.08113056669197,7.77169812547405,-29.44355748185069
343,40788.0,Scott and White Health Plan,TX,1443594.34,1029126.45,-1609323.38,29650.0,246275.0,8581439.0,11188278.01,289.424586846543,377.3449581787521,34.709155143338954,-87.92037133220913,Scott and White Health Plan,TX,6991418.55,-13412865.64,-4512866.63,254595.0,251093.0,78083137.0,92377528.02,306.6954849859581,362.8410927944382,-52.6831463304464,-56.14560780848012
344,23307.0,"Humana Health Plan, Inc.",AZ,4117754.92,-351373.9,-750038.97,32208.0,137933.0,8637428.75,14286146.19,268.1765011798311,443.55893535767507,-10.909522478887233,-175.38243417784395,"Humana Health Plan, Inc.",AZ,676362.49,856409.75,-1948641.42,16365.0,143566.0,5082191.0,5778329.0,310.55245951726243,353.0906813321112,52.331790406355026,-42.53822181484878
345,30613.0,Humana Insurance Company,MO,2155537.32,-545487.55,1697620.38,36575.0,163714.0,8745971.2,9764057.32,239.12429801777168,266.95987204374575,-14.914218728639783,-27.83557402597407,Humana Insurance Company,MO,4910519.65,-188325.95,-3938829.87,85368.0,182866.0,26388328.34,32700323.22,309.1126457220504,383.0512981445038,-2.206048519351514,-73.9386524224534
346,94506.0,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",DC,316474.04,-751505.85,-1598160.33,22353.0,47595.0,8802394.0,8736406.0,393.7902742361204,390.8381872679282,-33.619910079184,2.952086968192191,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",DC,493299.21,-1625923.79,-2940128.99,28987.0,47724.0,8721639.0,9746356.0,300.88105012591853,336.23196605374824,-56.09148204367475,-35.3509159278297
347,19503.0,Time Insurance Company,KY,2528454.66,1786736.84,196961.32,44888.0,7273.0,8834919.0,13511722.0,196.82139992871146,301.0096685082873,39.80433166993406,-104.18826857957583,Time Insurance Company,KY,1692781.9,1187533.23,-16224.72,35805.0,6190.0,8818172.0,13346144.0,246.2832565284178,372.74525904203324,33.166687054880605,-126.46200251361543
348,45521.0,Time Insurance Company,MS,2150624.77,1041309.44,-54781.44,29792.0,904.0,9310169.0,10012692.0,312.5056726638024,336.08660042964556,34.95265306122449,-23.58092776584317,Time Insurance Company,MS,1557641.67,-67176.42,-113965.64,28059.0,512.0,10499567.0,11707483.0,374.1960511778752,417.2451976193022,-2.3941131187854165,-43.04914644142701
349,39481.0,UnitedHealthcare Life Insurance Company,SC,1693040.39,-774807.83,,25194.0,,9310950.57,9333526.57,369.57015837104075,370.4662447408113,-30.753664761451137,-0.8960863697705577,United Healthcare Life Insurance Company,SC,2087442.23,-414394.03,,36813.0,,14524584.65,16070654.17,394.5504210469128,436.5483435199522,-11.256730774454677,-41.99792247303941
350,79888.0,"HealthPartners, Inc.",MN,1402532.92,2384614.4,-4200533.56,22057.0,1061856.0,9438000.0,13356000.0,427.8913723534479,605.5220564900031,108.11145668041891,-177.63068413655526,"HealthPartners, Inc.",MN,,31708.01,-13774545.17,9394.0,1214110.0,4443000.0,5931000.0,472.9614647647434,631.3604428358527,3.375347030019161,-158.3989780711093
351,95878.0,HPHC Insurance Company Inc. ***,MA,2225269.37,,,21557.0,144645.0,9507570.0,8018263.493,441.0432806049079,371.9563711555411,,69.08690944936683,HPHC Insurance Company Inc.,MA,2288842.82,,,120352.0,114120.0,30878843.46,25117387.64,256.5710869781973,208.6993788221218,,47.8717081560755
352,55105.0,Time Insurance Company,ND,376302.04,-409032.49,-78452.51,35604.0,6332.0,9507912.0,7578242.0,267.04617458712505,212.84805078081115,-11.488385855521852,54.1981238063139,Time Insurance Company,ND,1949251.42,-162737.22,155951.59,46779.0,1307.0,19001114.0,15054750.0,406.1889736847731,321.82710190470084,-3.4788520489963446,84.36187178007225
353,14162.0,UnitedHealthcare Life Insurance Company,MO,2019769.19,1388382.82,,25008.0,,9686371.36,11088178.65,387.330908509277,443.38526271593093,55.517547184900835,-56.054354206653954,United Healthcare Life Insurance Company,MO,3675197.04,1543008.5,,100794.0,,34181806.75,37885711.01,339.12541173085697,375.8726810127587,15.308535230271643,-36.74726928190171
354,70619.0,UnitedHealthcare Life Insurance Company,TX,2549577.18,767008.61,,23287.0,,9707488.98,13214239.54,416.86301283978185,567.4513479623824,32.93720144286512,-150.5883351226006,United Healthcare Life Insurance Company,TX,11906450.88,5956388.28,,145701.0,,52260167.58,95892226.31,358.6809121419894,658.1439132881724,40.88090184693311,-299.463001146183
355,82884.0,Aetna Health Inc. (a NJ corp.),NJ,,,-4701905.74,20390.0,840752.0,10003719.74,10066725.2,490.6189180971064,493.70893575281997,,-3.0900176557135524,Aetna Health Inc. (a NJ corp.),NJ,,,-18109387.03,7037.0,929182.0,3126280.33,2756796.21,444.2632272275117,391.7573127753304,,52.505914452181344
356,53524.0,Coventry Health and Life,OK,548214.67,-322539.29,-977664.58,52740.0,92540.0,10161093.0,8321225.91,192.66387940841867,157.77826905574517,-6.115648274554418,34.885610352673496,Coventry Health and Life,OK,22512.4,-200398.31,-816839.4,9743.0,47711.0,1666568.13,1429357.23,171.05287180539872,146.70606897259572,-20.568439905573232,24.346802832803007
357,82795.0,Capital Advantage Insurance Company CAIC,PA,4230862.57,3395486.14,-38116.73,21237.0,20418.0,10303087.0,18200535.0,485.14794933371,857.0200593304139,159.88539530065452,-371.8721099967039,Capital Advantage Insurance Company CAIC,PA,0.0,,84421.79,,4490.0,6850.0,,,,,
358,58564.0,Physicians Plus Insurance Corporation,WI,140156.72,556347.7,-104807.25,41406.0,179478.0,10327768.0,11704591.0,249.42684635077043,282.6786214558277,13.436402936772447,-33.25177510505725,Physicians Plus Insurance Corporation,WI,166156.71,175983.58,-629677.53,31587.0,188864.0,9953281.0,9656285.0,315.1068794124165,305.70440371038717,5.571392661537974,9.402475702029335
359,52899.0,"UPMC Health Plan, Inc.",PA,2040378.03,2322777.07,583003.78,25507.0,8636.0,10354990.0,14876225.81,405.966597404634,583.2213043478262,91.06429881993178,-177.25470694319216,"UPMC Health Plan, Inc.",PA,32889.28,197264.42,-5456.23,2351.0,112.0,1064770.42,1359652.739,452.90107188430454,578.3295359421523,83.90660144619312,-125.4284640578478
360,34484.0,"Health New England, Inc. ***",MA,774704.21,,,26658.0,252869.0,10392418.0,10507054.0,389.8423737714757,394.1426213519394,,-4.30024758046369,"Health New England, Inc.",MA,1633271.41,,,54482.0,239883.0,25232898.0,25529506.0,463.14191843177565,468.58606512242574,,-5.444146690650086
361,86542.0,Time Insurance Company**,CT,2907270.19,1253125.49,,32592.0,,10690013.0,12884801.0,327.99499877270495,395.3363095238095,38.44886751350025,-67.34131075110457,Time Insurance Company,CT,2420111.46,905352.48,,44378.0,,16848251.0,19155290.0,379.6532290774708,431.63932579205914,20.400930190635,-51.986096714588314
362,65847.0,Medica Health Plans of Wisconsin,MN,2670519.49,130710.53,,32699.0,,10691860.88,11093060.0,326.9782219639745,339.247683415395,3.9973861585981223,-12.269461451420511,Medica Health Plans of Wisconsin,MN,6052960.34,7678426.35,,76939.0,,25770963.62,40944996.08,334.9531917493079,532.1747888587063,99.79888418097454,-197.22159710939837
363,57165.0,"Affinity Health Plan, Inc.",NY,464860.5,-2141766.08,,23258.0,,10718293.95,9224831.0,460.84332057786565,396.63044973772463,-92.08728523518789,64.21287084014102,"Affinity Health Plan, Inc.",NY,2549532.7,-24567668.78,,190900.0,,75887448.0,42445398.0,397.5246097433211,222.3436249345207,-128.69391712938713,175.1809848088004
364,71837.0,"Sendero Health Plans, inc.",TX,832608.73,-1992571.72,,36372.0,,11017658.0,9210273.545,302.9159243374024,253.22428090289233,-54.783122181898165,49.69164343451004,"Sendero Health Plans, Inc.",TX,1494250.38,-4376813.02,,72061.0,,20742943.0,16440299.79,287.8525554738347,228.14420824024089,-60.73761146806177,59.7083472335938
365,79763.0,Land of Lincoln Mutual Health Insurance Company,IL,4808906.25,816860.44,-390929.05,30733.0,2616.0,11019957.0,19901363.37,358.5708196401263,647.5568076660268,26.579261380275273,-288.9859880259005,Land of Lincoln Mutual Health Insurance Company,IL,18123842.55,-22604098.38,-9219351.96,414794.0,91889.0,127889882.8,183230368.4,308.32143859361514,441.7382324720223,-54.49475734943128,-133.41679387840713
366,71281.0,Regence BlueCross BlueShield Of Oregon,WA,3168816.2,1956765.45,-175111.08,39006.0,21425.0,11282241.0,18378882.0,289.24373173357947,471.1808952468851,50.16575526842024,-181.93716351330562,Regence BlueCross BlueShield Of Oregon,WA,2905564.38,1286238.74,821632.25,52337.0,11196.0,15966797.0,20919459.0,305.0766570495061,399.70688040965285,24.5760884269255,-94.63022336014677
367,19968.0,Humana Insurance Company,KS,385045.35,97760.97,-291686.41,65146.0,183283.0,11305627.63,9476517.522,173.54292865256502,145.4658386086636,1.5006442452337827,28.07709004390142,Humana Insurance Company,KS,639450.47,129998.03,453059.45,52893.0,210867.0,10922316.9,11120538.07,206.4983438262152,210.2459317868149,2.457754901404723,-3.7475879605997022
368,97596.0,Humana Insurance Company,OH,1360718.31,976968.6,-210554.64,45174.0,6861.0,11312075.87,10653083.42,250.41120711028466,235.8233368751937,21.62678974631425,14.587870235090975,Humana Insurance Company,OH,2367594.63,1602746.25,-114966.92,50883.0,6566.0,15292961.66,20542930.91,300.55149381915373,403.72876815439344,31.498658687577382,-103.1772743352397
369,10940.0,"Health Net Health Plan of Oregon, Inc.",OR,3230190.41,2794804.37,-2324193.93,38452.0,294506.0,11359633.0,19496468.0,295.42372308332466,507.03391241027776,72.68293898886924,-211.6101893269531,"Health Net Health Plan of Oregon, Inc.",OR,1855731.14,3408186.75,45710.69,19103.0,257570.0,8270658.0,14324515.0,432.95074072135264,749.8568287703503,178.41107417683085,-316.9060880489976
370,61644.0,Aetna Life Insurance Company,NC,215718.92,-240838.67,205830.47,62142.0,11297.0,11364162.23,9280166.74,182.8740985163014,149.33807634128289,-3.875618261401307,33.5360221750185,Aetna Life Insurance Company,NC,651988.51,-715751.32,-157069.07,16986.0,11487.0,4390892.19,4106034.29,258.500658777817,241.7305010008242,-42.13772047568585,16.770157776992818
371,91069.0,"HealthyCT, Inc. **",CT,1944236.31,-569431.67,-532743.6,23491.0,3296.0,11974980.0,12903482.29,509.7688476437785,549.2947209569622,-24.240418458132904,-39.52587331318375,"HealthyCT, Inc.",CT,11450211.51,-6912671.83,-6459820.49,204238.0,70909.0,95596346.48,94063469.84,468.06346752318376,460.5581225824773,-33.84615903994359,7.505344940706436
372,89242.0,Optima Health Insurance Company,VA,1903358.1,1635203.19,2089955.19,65898.0,141545.0,12234932.0,15439336.0,185.66469392090806,234.29142007344683,24.814155057816624,-48.626726152538765,Optima Health Insurance Company,VA,0.0,-4260.56,1471462.99,,47557.0,274939.0,113657.9426,,,,
373,15438.0,Coventry Health Care of Nebraska Inc.,NE,2189015.61,1102852.31,-43854.16,45293.0,127745.0,12389748.67,13137899.13,273.5466555538383,290.06467069966664,24.349288190228073,-16.518015145828315,Coventry Health Care of Nebraska Inc.,NE,19997409.37,-13630630.99,-516160.25,547175.0,131042.0,172505065.0,190002625.7,315.2648878329602,347.24288518298533,-24.910916964408095,-31.977997350025134
374,34102.0,"Group Health Plan, Inc.",MN,2695282.74,-2650.5,,51252.0,,12629000.0,15951000.0,246.40989619917272,311.2268789510653,-0.05171505502224304,-64.8169827518926,"Group Health Plan, Inc.",MN,4673126.71,-4257609.45,,145243.0,,34215000.0,40862000.0,235.57073318507605,281.33541719738645,-29.313698078392765,-45.7646840123104
375,53732.0,BridgeSpan Health Company,WA,3714808.43,6256017.45,,30344.0,,12723891.0,17699706.0,419.3214803585552,583.3016741365674,206.16983423411548,-163.98019377801216,Bridge Span Health Company,WA,5157667.99,3046204.15,,122870.0,,43512275.0,49813908.0,354.13261984210953,405.41961422641816,24.79209042076992,-51.28699438430863
376,68184.0,Time Insurance Company,IA,1242068.11,-338678.1,-13859.22,47208.0,569.0,13237477.0,13766098.0,280.4074944924589,291.60519403490935,-7.174167513980681,-11.197699542450437,Time Insurance Company,IA,790452.44,-244924.54,-47915.07,36399.0,331.0,12243011.0,9924785.0,336.35569658507103,272.66641940712657,-6.728881013214649,63.68927717794446
377,67879.0,UnitedHealthcare Insurance Company,CO,,,3694826.77,27168.0,648310.0,13529598.43,14539004.6,497.99758649882216,535.1518183156654,,-37.154231816843264,United Healthcare Insurance Company,CO,,,979323.74,19084.0,553156.0,9615388.77,8685449.61,503.8455653950953,455.1168313770698,,48.728734018025534
378,18581.0,Community Health Plan of Washington,WA,9099895.43,11449602.2,,30774.0,,13542943.0,30333327.0,440.0774354974979,985.6803470462079,372.0544030675245,-545.6029115487099,Community Health Plan of Washington,WA,3148779.12,6748059.74,,15402.0,,7049384.53,17799756.45,457.69280158420986,1155.6782528243084,438.1287975587586,-697.9854512400985
379,76089.0,Coventry Health and Life Insurance Co.,FL,,,107518.39,79654.0,14868.0,13570204.0,11566437.26,170.36437592587941,145.2084924799759,,25.155883445903527,Coventry Health and Life Insurance Co.,FL,,,-31756.97,280.0,4870.0,125.65,3921.93,0.44875000000000004,14.006892857142857,,-13.558142857142856
380,27990.0,Aetna Life Insurance Company,NV,626982.29,-401883.36,-1140094.88,54879.0,154116.0,13597160.88,10124188.23,247.76619253266279,184.48201005849234,-7.323080959930028,63.28418247417045,Aetna Life Insurance Company,NV,1532987.48,-7118682.16,672487.49,69307.0,110659.0,21101584.96,14683496.19,304.4654213860072,211.8616617369097,-102.71231131054583,92.60375964909753
381,91303.0,"HealthAmerica Pennsylvania, Inc.",PA,2150140.52,-1253464.22,,50625.0,11798.0,13714710.99,12172534.64,270.9078714074074,240.44512869135804,-24.759787061728396,30.462742716049377,"Health America Pennsylvania, Inc.",PA,2391915.15,-2527671.54,,76021.0,3878.0,21208977.19,19608073.02,278.9884004419832,257.92969074334724,-33.24964864971521,21.058709698635937
382,71122.0,Time Insurance Company,KS,2664586.18,174538.76,-9478.41,52020.0,6526.0,13997862.0,17997167.0,269.08615916955017,345.9663014225298,3.355224144559785,-76.88014225297962,Time Insurance Company,KS,1368746.67,838285.82,-22779.35,29203.0,655.0,10792425.0,11634598.0,369.5656268191624,398.4042050474266,28.7054693010992,-28.838578228264225
383,25896.0,Wellmark Health Plan of Iowa,IA,782563.16,-2547979.51,501033.39,81794.0,227104.0,14314445.0,11937232.0,175.00605178863975,145.94263637919653,-31.15117869281365,29.063415409443223,Wellmark Health Plan of Iowa,IA,1964191.81,-4391485.66,-1170299.82,121898.0,253629.0,25305558.0,32017398.0,207.59617056883624,262.6572872401516,-36.02590411655647,-55.061116671315375
384,98809.0,UnitedHealthcare Insurance Company,TX,,,-3289829.48,25481.0,2647537.0,14554421.32,12367212.22,571.1872108629959,485.3503481025078,,85.83686276048815,United Healthcare Insurance Company,TX,,,896126.05,20042.0,2517196.0,11455459.35,10559244.15,571.5726649037022,526.8558102983734,,44.71685460532876
385,45495.0,Peach State Health Plan,GA,752278.28,-3689629.38,,45349.0,,14938432.09,9247521.498,329.4103969216521,203.91897281086682,-81.3607660587885,125.49142411078526,Peach State Health Plan,GA,2158724.63,-13768906.67,,223797.0,,67911724.16,43566063.28,303.45234368646584,194.66777159658085,-61.524089554372935,108.78457208988499
386,52697.0,"Molina Healthcare of Wisconsin, Inc.",WI,3441997.05,4461487.73,,33299.0,,15462249.0,20675214.0,464.34574611850206,620.8959428211058,133.98263401303345,-156.55019670260373,"Molina Healthcare of Wisconsin, Inc.",WI,13401718.71,-4595003.52,,281235.0,,110447203.0,132747617.0,392.722111401497,472.01670133518235,-16.338661688623393,-79.29458993368536
387,62210.0,"South Dakota State Medical Holding Company, Inc.",SD,251215.94,112428.12,-2099623.45,56085.0,142243.0,15590124.0,12717543.0,277.97314790050814,226.75480074886335,2.004602300080235,51.21834715164479,DAKOTACARE,SD,9167019.56,-2809177.34,-1242844.35,154506.0,141466.0,45750926.0,72189787.0,296.11099892560804,467.22966745628,-18.181671520847086,-171.11866853067198
388,69364.0,Asuris Northwest Health,WA,4356897.34,1425226.46,2090209.09,46293.0,112860.0,15696661.0,16360933.0,339.07201952779036,353.42131639772754,30.787083576350636,-14.349296869937177,Asuris Northwest Health,WA,2095416.08,1091276.01,4486607.33,35287.0,55190.0,12501291.0,13278499.0,354.2746903958965,376.30002550514354,30.92572363760025,-22.02533510924701
389,10191.0,"Freelancers CO-OP of New Jersey, Inc.",NJ,5827111.77,9029800.73,-615255.45,32684.0,3224.0,16019597.0,25023388.0,490.1357544976135,765.615836494921,276.27587596377435,-275.48008199730754,"Freelancers CO-OP of New Jersey, Inc.",NJ,25518743.04,-38582686.31,-7735504.78,563748.0,55523.0,216153196.0,210816361.0,383.4216635801812,373.95496037236495,-68.43959767484763,9.466703207816238
390,77150.0,"Health First Insurance, Inc.",FL,1475534.84,-723613.84,-391901.29,44014.0,8198.0,16295450.67,16609133.14,370.23335007043215,377.3602294724406,-16.44053801063298,-7.126879402008456,"Health First Insurance, Inc.",FL,649761.09,700760.1,-210737.71,18268.0,6960.0,7453747.0,7254775.727999999,408.022060433545,397.13026757171,38.359979198598644,10.891792861834972
391,35670.0,Coventry Health & Life Co.,IL,2168704.98,-2604833.08,-400513.48,64001.0,98945.0,16645122.0,13080518.26,260.0759675630068,204.37990437649412,-40.69988093936033,55.6960631865127,Coventry Health & Life Co.,IL,1886166.5,-644379.33,458501.8,80734.0,83079.0,21936657.94,17308858.94,271.7152369509748,214.39367478385813,-7.981511259196868,57.321562167116696
392,18029.0,Independent Health Benefits Corporation,NY,2847602.18,6203465.48,4211250.12,37626.0,482984.0,16703292.0,18421973.0,443.92951682347314,489.60753202572687,164.87177696273855,-45.67801520225373,Independent Health Benefits Corporation,NY,2216885.52,7655906.8,7032740.32,45191.0,414772.0,19640713.0,23502144.0,434.6155871744374,520.0624903188688,169.41220154455533,-85.44690314443136
393,39996.0,Time Insurance Company,SC,3954338.85,2251531.6,-68214.4,60944.0,5022.0,16908068.0,21420145.0,277.43613809398795,351.4725813861906,36.944270149645575,-74.03644329220265,Time Insurance Company,SC,4797608.36,5534568.01,283969.26,50993.0,2486.0,17767630.0,32877829.0,348.4327260604397,644.7518090718333,108.53583844841448,-296.3190830113937
394,50138.0,Aetna Health Inc. (a NY corp.),NY,,,-440146.89,13383.0,163448.0,17078769.31,1853167.04,1276.1540245087049,138.4717208398715,,1137.6823036688334,Aetna Health Inc. (a NY corp.),NY,,,-2194924.08,1381.0,56163.0,660946.39,10509239.35,478.5998479362781,7609.8764301230985,,-7131.276582186821
395,47342.0,Health Tradition Health Plan,WI,4487321.8,-626288.42,-69764.62,37196.0,26371.0,17100722.0,20523312.0,459.7462630390365,551.7612646521131,-16.837520701150662,-92.01500161307666,Health Tradition Health Plan,WI,5973322.11,-4413566.24,-781266.69,69211.0,44324.0,33123546.0,29973645.85,478.58788342893473,433.0763296296832,-63.769722153992866,45.511553799251544
396,81068.0,Aetna Life Insurance Company,MI,379492.96,-299479.55,,72567.0,4575.0,17555621.12,13181088.99,241.92292805269614,181.6402633428418,-4.126938553336916,60.282664709854345,Aetna Life Insurance Company,MI,613608.61,-1395523.24,,29548.0,5359.0,9219535.85,7865754.38,312.01894713686204,266.20259848382295,-47.22902531474212,45.816348653039086
397,42260.0,Time Insurance Company,NH,6063182.46,5242904.85,,45329.0,,17603025.0,24069996.0,388.339142712171,531.0065520968916,115.66336892497075,-142.6674093847206,Time Insurance Company,NH,4992365.74,6151610.42,,25390.0,,14018171.0,25648645.0,552.1138637258763,1010.1868846002363,242.28477432059867,-458.07302087436005
398,93689.0,Western Health Advantage,CA,5847162.74,2576272.04,884571.67,40958.0,344213.0,17648512.71,23285629.43,430.89293202793107,568.5245722447385,62.900337907124374,-137.6316402168074,Western Health Advantage,CA,6089256.83,-1713529.97,3553914.02,82544.0,352835.0,36465371.67,35046006.27,441.76889501356857,424.5736367270789,-20.758988781740648,17.19525828648966
399,50102.0,Time Insurance Company,VA,4854252.39,3281469.92,186843.57,72327.0,2600.0,17863786.0,23497534.0,246.98640894824894,324.87914610034983,45.36991607560109,-77.89273715210089,Time Insurance Company,VA,4361533.95,4298069.65,143381.55,54075.0,454.0,21007566.0,27921423.0,388.4894313453537,516.3462413314841,79.48348867313916,-127.85680998613037
400,29941.0,Time Insurance Company,WY,5301137.18,36704.98,594176.69,58833.0,34096.0,18222132.0,23249945.0,309.72637805313343,395.1854401441368,0.6238842146414428,-85.45906209100337,Time Insurance Company,WY,1888415.67,1254913.51,646260.58,24048.0,28773.0,11843016.0,12790612.0,492.4740518962076,531.8784098469728,52.183695525615434,-39.40435795076519
401,56503.0,"Florida Health Care Plan, Inc.",FL,3957217.77,4718787.44,-69476.1,43790.0,63494.0,18256065.08,22655624.43,416.9003215345969,517.3698202786024,107.75947567937887,-100.46949874400553,"Florida Health Care Plan, Inc.",FL,2186051.19,2314125.36,528571.04,37045.0,59053.0,18538858.37,20950336.53,500.44158105007426,565.5374957484141,62.467954109866376,-65.09591469833987
402,74571.0,Time Insurance Company,OR,2747472.78,855887.67,,71109.0,,18256208.0,20481654.0,256.7355468365467,288.03181031936884,12.036277686368814,-31.296263482822155,Time Insurance Company,OR,2406023.93,2081868.31,,47345.0,,14552037.0,20087300.0,307.3616432569437,424.2750026401943,43.97229506811701,-116.91335938325062
403,42277.0,Time Insurance Company,WA,4376501.63,789160.16,,77117.0,,18539402.0,22075328.0,240.40616206543305,286.25760856879805,10.233283971108834,-45.851446503365,Time Insurance Company,WA,2762865.63,1137459.68,,33244.0,,12030222.0,16359630.0,361.8764889904945,492.1077487666947,34.21548790759235,-130.2312597762002
404,62294.0,Humana Insurance Company,MI,698246.11,884115.01,-107913.09,101756.0,81670.0,18662585.78,14364555.98,183.4052614096466,141.1666730217383,8.68857865875231,42.23858838790832,Humana Insurance Company,MI,1227648.12,-356523.02,-541342.84,33385.0,62952.0,10083892.39,6049813.101,302.0485963756178,181.2135120862663,-10.679137936198892,120.83508428935153
405,60597.0,PacificSource Health Plans,ID,2266284.66,663249.2,-228325.54,92174.0,72031.0,18851283.0,19724797.9,204.518443378827,213.9952470327858,7.195621324885542,-9.476803653958825,Pacific Source Health Plans,ID,807479.44,600458.28,-80877.14,34541.0,21577.0,7143434.0,8342078.867000001,206.81028343128457,241.51237274543297,17.383928664485683,-34.702089314148395
406,44580.0,Humana Insurance Company,AL,3343273.21,-983926.61,,71319.0,21.0,18905173.34,20499199.8,265.07905803502575,287.4297143818618,-13.796135812336123,-22.350656346836047,Humana Insurance Company,AL,4108536.1,-3473430.83,,80011.0,,26352276.29,29268855.53,329.3581668770544,365.8103951956606,-43.41191623651748,-36.45222831860622
407,92036.0,HealthSpan,OH,2399677.86,-4194646.37,-11076.66,47842.0,499.0,19096941.0,18659412.0,399.1668617532712,390.0215710045567,-87.67706972952637,9.145290748714501,Health Span,OH,4160340.95,-6743522.63,-471429.58,107468.0,14217.0,37917125.09,39362987.49,352.8224689209812,366.2763565898686,-62.74912187814047,-13.453887668887432
