,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2014,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,IndPremiumPMM_2014,IndCostsPMM_2014,IndRTPMM_2014,IndPremiumMinusCostsPMM_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndPremiumMinusCostsPMM_2015,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET),7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,IndPremiumPMM,IndCostsPMM,IndRTPMM,IndPremiumMinusCostsPMM
313,46275.0,"Humana Medical Plan of Michigan, Inc.",MI,6808276.09,-25129449.51,,269299.0,,68045829.77,54511335.35,252.67761770374193,202.4193753040301,-93.3143068113881,50.25824239971183,"Humana Medical Plan of Michigan, Inc.",MI,5237342.47,-10842830.41,,210962.0,,60800064.0,49356249.0,288.20386609910787,233.958006655227,-51.39707819417715,54.245859443880875,"Humana Medical Plan of Michigan, Inc.",MI,3265248.4,-19477061.31,,344406.0,,92558175.44,75357602.94,268.7472791995494,218.80455897980872,-56.552619031027334,49.942720219740664
314,33670.0,"Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield",NV,,,396272.46,263643.0,262202.0,69653710.0,50786215.42,264.197077108059,192.6325198089841,,71.56455729907486,Rocky Mountain Hos&Med Svc(Anthem BCBS),NV,2721897.49,-4821040.08,3892116.41,150570.0,144350.0,56191661.79,43181616.75,373.1929454074517,286.7876519226938,-32.01859653317394,86.40529348475792,Rocky Mountain Hos&Med Svc(Anthem BCBS),NV,9683664.86,9941477.55,4529549.04,362361.0,117670.0,140820333.2,148106488.9,388.6188999368033,408.72634996591796,27.435285668159654,-20.10745002911466
315,57173.0,"Presbyterian Health Plan, Inc.",NM,5508787.2,-2442724.87,748544.0,239794.0,103447.0,70489796.54,56088935.8,293.9598010792597,233.90466733946636,-10.18676393070719,60.05513373979335,Presbyterian Health Plan,NM,5375417.38,-2390195.41,620026.82,223887.0,88730.0,67521634.0,63807149.0,301.5880064496822,284.9971146158553,-10.675900833902817,16.590891833826902,Presbyterian Health Plan,NM,6321646.56,3104066.63,-786361.4,305578.0,62198.0,104992337.0,121102498.0,343.58604677038267,396.3063374981183,10.158017363815457,-52.72029072773563
316,20507.0,Optima Health Plan,VA,14833380.88,19660297.48,1872934.03,199052.0,546331.0,70503942.0,103007596.0,354.1986114181219,517.4908868034483,98.76965556738944,-163.29227538532643,Optima Health Plan,VA,17769218.56,42170520.55,6375531.18,412840.0,389074.0,152207789.0,216307264.6,368.6846938281174,523.9493862028874,102.14737077318088,-155.26469237476994,Optima Health,VA,10066985.84,48470286.14,7394826.9,410914.0,376152.0,162154869.0,236325046.0,394.6199667083623,575.1204534282112,117.95725173637307,-180.50048671984894
317,40308.0,Group Hospitalization and Medical Services Inc.,VA,5469203.05,4207942.09,3282304.3,218549.0,290550.0,71180668.95,65937328.2,325.6966124301644,301.705009860489,19.25399837107468,23.991602569675422,Group Hospitalization and Medical Services Inc.,VA,8431776.3,11441513.48,9435152.4,195299.0,220770.0,76036999.8,85811732.92,389.33634990450537,439.3864429413361,58.58459838504038,-50.05009303683073,Group Hospitalization and Medical Services,VA,4801170.38,14829547.64,8480490.49,163568.0,182113.0,73541649.54,85930415.61,449.6090282940429,525.3497970874498,90.6628902963905,-75.74076879340691
318,61836.0,Coordinated Care Corporation,WA,3216434.39,-24258945.68,,232541.0,,71555581.14,34938041.98,307.7116772526135,150.24465354496624,-104.32115489311562,157.4670237076473,Coordinated Care Corporation,WA,4033746.83,-34636348.44,,335837.0,,102415296.7,52321436.15,304.95537031357475,155.79413867441644,-103.13440282041584,149.1612316391583,Coordinated Care Corporation,WA,3500298.88,-29664686.35,,363623.0,,109508323.2,71522097.0,301.1589563916474,196.69299521757424,-81.58088556004434,104.46596117407316
319,57601.0,Anthem Health Plans of NH(Anthem BCBS),NH,,,1238434.39,214340.0,50049.0,71643123.0,49031339.24,334.24989735933565,228.75496519548383,,105.49493216385181,Anthem Health Plans of NH(Anthem BCBS),NH,,,1336166.23,127889.0,45855.0,47145922.0,35682494.16,368.647201870372,279.0114408588698,,89.63576101150221,Anthem Health Plans of NH(Anthem BCBS),NH,,,1894646.99,101808.0,43504.0,40831530.21,30979764.37,401.06406382602546,304.29597251689455,,96.76809130913091
320,83978.0,Aetna Life Insurance Company,GA,2623982.14,-500123.69,-3143639.65,325926.0,270504.0,71679839.36,65252933.38,219.92672987119775,200.20781827776858,-1.5344700637568036,19.71891159342917,Aetna Life Insurance Company,GA,6808764.85,-14644018.02,3485222.28,248398.0,365173.0,80536607.95,68980935.36,324.2240595737486,277.7032639554264,-58.953848340163766,46.52079561832221,Aetna Life Insurance Company,GA,7209783.66,-7286899.98,11869948.22,294890.0,332786.0,113626086.8,108891922.4,385.3168530638543,369.26285191088203,-24.710569975245008,16.054001152972262
321,77263.0,"Oxford Health Insurance, Inc.",NJ,14105003.88,32851467.14,8812791.52,135146.0,511038.0,73111581.68,103775430.1,540.9822094623593,767.8764454737839,243.0813130984269,-226.8942360114246,"Oxford Health Insurance, Inc.",NJ,16261309.29,44955766.0,5736032.94,94349.0,713116.0,51681556.7,81121203.77,547.770052676764,859.7992959119863,476.4837571145428,-312.02924323522234,"Oxford Health Insurance, Inc.",NJ,9589590.25,53596343.52,7713849.61,85642.0,752670.0,52549728.11,94329280.26,613.5976286168002,1101.4371483617851,625.8184479577777,-487.83951974498495
322,10207.0,"CareFirst BlueChoice, Inc.",VA,11321522.36,-6283212.33,-4403583.34,258022.0,398671.0,73447699.25,70625508.48,284.65673179031245,273.7189405554565,-24.351459681732567,10.937791234855922,"CareFirst Blue Choice, Inc.",VA,9093733.33,-4690047.91,-4863412.73,291585.0,450153.0,88246618.16,84564349.17,302.64457417219677,290.0161159524667,-16.084667969888713,12.628458219730078,CareFirst BlueChoice,VA,3834092.16,-2023576.08,-4478166.05,215594.0,461822.0,72803015.0,76863811.74,337.6857194541592,356.5211079158047,-9.386050075605073,-18.835388461645493
323,22444.0,Geisinger Health Plan,PA,14765963.46,1759834.57,-6627591.76,219034.0,138239.0,74406248.22,109587873.8,339.70181898700656,500.3235744222358,8.03452692276085,-160.62175543522926,Geisinger Health Plan,PA,9210149.64,11417706.62,-2139258.77,247339.0,189426.0,87519010.48,115945179.4,353.842339784668,468.77030876651077,46.16217668867424,-114.92796898184275,Geisinger Health Plan,PA,5014140.76,2695562.98,-2263959.52,293115.0,156204.0,120501551.9,135014690.8,411.10673933439097,460.62020299199975,9.196264196646368,-49.51346365760878
324,99308.0,"Humana Health Insurance Co of FL, Inc.",FL,547055.66,185940.22,-116650.43,332719.0,7632.0,74908404.3,58260377.32,225.1401461894271,175.1038483525137,0.5588506216957854,50.036297836913405,"Humana Health Insurance Co of FL, Inc.",FL,1206801.28,-2261208.38,-124082.7,231548.0,7886.0,60196665.78,44044679.38,259.97488978527133,190.2183537754591,-9.765613954773956,69.75653600981224,"Humana Health Insurance Co of FL, Inc.",FL,380796.07,-2944845.74,-110820.97,137234.0,6407.0,38957988.65,28694534.48,283.8800053193815,209.09202151070434,-21.458572511185277,74.78798380867715
325,77969.0,Regence BlueCross BlueShield of Oregon,OR,10846173.39,4080269.2,6543460.93,368323.0,374065.0,75631577.0,79709375.0,205.34035886979635,216.41161426248158,11.077964721182223,-11.07125539268523,Regence BlueCross BlueShield of Oregon,OR,5234032.69,5024567.08,5570483.58,281509.0,290080.0,62826201.0,68324502.0,223.17652721582613,242.70805551509898,17.84869073457687,-19.53152829927285,Regence BlueCross BlueShield of Oregon,OR,4627308.73,1694890.09,4558873.15,175655.0,296113.0,60524893.0,58819381.0,344.5668668697162,334.85742506618084,9.648971506646552,9.709441803535356
326,84670.0,"WPS Health Plan, Inc.",WI,20641930.66,6159459.81,-72821.47,211549.0,65263.0,77520118.0,108667711.0,366.44048423769436,513.6763161253422,29.115995868569456,-147.2358318876478,"WPS Health Plan, Inc.",WI,12630278.43,1825501.39,-1158565.4,215901.0,43139.0,88373512.0,114331132.0,409.3242365713915,529.5535083209434,8.455270656458284,-120.22927174955186,"WPS Health Plan, Inc. - WI",WI,6591187.23,1171732.92,-1644601.65,205276.0,50887.0,99789965.0,110544386.0,486.1258257175705,538.5158810576979,5.70808530953448,-52.39005534012745
327,71268.0,CoOportunity Health,IA,24918368.43,7585020.87,-3442183.75,202033.0,120387.0,77581782.78,146939182.5,384.0054980127009,727.302878737632,37.54347492736335,-343.2973807249311,CoOportunity Health,IA,504598.26,-1753954.62,-3537357.91,10554.0,18569.0,4079846.93,5848206.17,386.56878245215086,554.1222446465795,-166.18861284820923,-167.55346219442862,,,,,,,,,,,,,
328,12028.0,Innovation Health Insurance Company,VA,8970576.3,-10851778.45,-656684.17,250797.0,49013.0,77956385.43,65164565.2,310.83460101197386,259.8299230054586,-43.269171680681985,51.004678006515235,Innovation Health Insurance Company,VA,9720705.61,-9421914.58,2094829.83,458023.0,120595.0,142090442.7,118565881.9,310.2255622534239,258.86447165317026,-20.570832862105178,51.36109060025365,Innovation Health Insurance Company,VA,9072744.96,-39102743.29,-3471411.72,684153.0,116889.0,206541369.6,195031076.9,301.8935378489899,285.06938784160855,-57.1549686839055,16.824150007381377
329,48396.0,Anthem Health Plans of ME(Anthem BCBS),ME,5456360.21,363457.73,2604015.24,220640.0,283531.0,78176738.09,75661991.76,354.31806603517043,342.9205572878898,1.6472884789702682,11.397508747280654,Anthem Health Plans of ME(Anthem BCBS),ME,6658488.7,-3917017.08,688516.26,260198.0,210436.0,93504165.99,86563583.55,359.35774291116763,332.68350852043443,-15.053986118263785,26.674234390733204,Anthem Health Plans of ME(Anthem BCBS),ME,3475090.31,-5023772.82,1897677.07,254456.0,197157.0,99697787.66,95569087.51,391.80757246832457,375.58197688401924,-19.74318868488069,16.225595584305324
330,29125.0,Tufts Associated Health Maintenance Org***,MA,9896287.04,,,159433.0,750718.0,79468831.0,77040674.0,498.44656376032566,483.2166113665301,,15.229952393795543,Tufts Associated Health Maintenance Org,MA,5505443.18,,,129455.0,606516.0,68889815.0,68596735.0,532.1526012900235,529.8886485651385,,2.26395272488503,Tufts Associated Health Maintenance Organization Inc.,MA,5199875.77,,,130483.0,596110.0,68420466.0,75916404.0,524.3630664531012,581.8106879823425,,-57.44762152924136
331,94248.0,Blue Cross and Blue Shield of Kansas City,KS,11523299.72,8092802.17,1450193.47,332440.0,167621.0,80534884.03,87930153.72,242.25389252195885,264.49931933582,24.343647485260497,-22.245426813861172,Blue Cross and Blue Shield of Kansas City,KS,10237463.22,12904886.1,827921.82,309590.0,114221.0,86715627.11,103606226.8,280.09828195355146,334.6562447107465,41.68379501921896,-54.557962757195014,Blue Cross and Blue Shield of Kansas City,KS,10536962.27,14625747.47,1720681.91,474810.0,102731.0,155071646.7,176573466.6,326.5972635369937,371.8823668414734,30.80336865272425,-45.28510330447972
332,68303.0,Humana Insurance Company,IL,8206407.61,8268175.79,4255065.52,337863.0,590776.0,81473162.42,84036077.38,241.14260046231757,248.72826376371486,24.471977665503474,-7.58566330139729,Humana Insurance Company,IL,3778188.26,4859821.84,1632766.92,86198.0,397474.0,30799902.73,25580582.55,357.3157466530546,296.7653837676048,56.379751734378985,60.55036288544977,Humana Insurance Company,IL,0.0,,2376088.32,46303.0,312274.0,16672494.51,11777595.34,360.0737427380515,254.3592281277671,,105.71451461028443
333,77552.0,CareSource,OH,6919052.23,-2165055.8,,250740.0,,84336554.0,70915065.26,336.35061817021614,282.82310465023534,-8.634664592805295,53.5275135199808,Care Source,OH,9244613.09,-16752738.98,,489641.0,,160889855.3,130505937.4,328.58738402217136,266.5339246509177,-34.21433045843792,62.053459371253666,CareSource,OH,8031608.79,-34109342.06,,676015.0,,212195171.4,213750194.7,313.8912175025702,316.1914967863139,-50.45648700102809,-2.3002792837436914
334,62662.0,Time Insurance Company,FL,24416837.37,11930582.36,-119621.8,298430.0,1202.0,84718475.0,120565819.0,283.88055825486714,404.0003317360855,39.977825151626845,-120.11977348121837,Time Insurance Company,FL,76121282.95,35074237.06,-112612.6,778753.0,2514.0,316317240.0,490160774.0,406.18429720334944,629.4175097880843,45.03897520780016,-223.23321258473487,,,,,,,,,,,,,
335,94084.0,GHMSI,MD,9970292.23,5177916.02,5641971.56,330002.0,350560.0,85024757.75,88465811.04,257.64921955018457,268.0765905661178,15.690559511760533,-10.427371015933204,GHMSI,MD,14153350.5,14549412.84,16049564.6,306744.0,244332.0,99853831.58,114469208.1,325.52823064183815,373.1750518347547,47.43177646506533,-47.64682119291655,Group Hospitalization and Medical Services,MD,7161965.94,18670711.32,18607732.84,248712.0,234935.0,97591741.46,113987929.2,392.3885516581427,458.31294509311977,75.06960387918556,-65.92439343497705
336,89942.0,Kaiser Foundation Health Plan of Georgia,GA,7879843.09,-745460.89,-2820212.21,292357.0,265388.0,86535871.0,85526652.0,295.9938397233519,292.5418307069781,-2.549830823274285,3.452009016373836,Kaiser Foundation Health Plan of Georgia,GA,8692894.13,2627520.08,-2393268.87,263617.0,242609.0,92779598.0,98734595.0,351.9484631112561,374.53804193204536,9.967187548602707,-22.589578820789256,"Kaiser Foundation Health Plan of Georgia, Inc.",GA,6557804.67,-16261579.31,-2129295.27,431250.0,127676.0,145327081.0,155618578.0,336.9903327536232,360.85467362318843,-37.7080099942029,-23.86434086956524
337,41614.0,"Coventry Health Care of the Carolinas, Inc.",SC,18857060.88,-3828066.52,-68109.07,306629.0,106103.0,86779779.41,96820132.31,283.0123028480672,315.7566058983332,-12.48435901366146,-32.74430305026601,"Coventry Health Care of the Carolinas, Inc.",SC,16573921.48,-3234564.95,577520.93,377602.0,70456.0,118212881.0,132898521.8,313.06211566676023,351.95396687517547,-8.566069432894954,-38.89185120841523,"Coventry Health Care of the Carolinas, Inc.",SC,0.0,34289.95,-1171114.15,,,,,,,,
338,95185.0,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",VA,6291295.43,-11219947.68,-728218.07,250366.0,106010.0,90029954.0,78063723.0,359.59337130441037,311.7984191144165,-44.814182756444566,47.794952189993865,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",VA,10975922.03,-39306435.97,-1753706.42,591522.0,107302.0,204436285.0,184696053.0,345.61061972335773,312.23868765658756,-66.4496603169451,33.37193206677017,"Kaiser Foundation Health Plan of the MidAtlantic States, Inc.",VA,6499213.85,-48146445.67,-3171646.65,760579.0,109760.0,243102908.0,229023660.0,319.6287407356764,301.117517049511,-63.302360004680644,18.51122368616541
339,18973.0,Coventry Health Care of Iowa Inc.,IA,13395052.4,-9236606.28,-142786.86,363736.0,73989.0,90284473.3,115208838.0,248.21429085930455,316.73751841995295,-25.393709393626146,-68.5232275606484,Coventry Health Care of Iowa Inc.,IA,23503386.5,-10780079.07,459305.01,616196.0,44953.0,201598194.8,218553382.6,327.165698576427,354.68159903667015,-17.494561908873152,-27.51590046024313,Aetna Health Inc. (a IA corp.),IA,8633362.73,-10630845.15,-547628.54,473825.0,38670.0,180042572.3,176259533.9,379.97693726586823,371.9928959003852,-22.436226771487366,7.984041365483051
340,18628.0,Aetna Health Inc. (a FL corp.),FL,1205126.79,-525058.02,389940.41,404615.0,883049.0,93742793.82,71993704.55,231.68393119385092,177.9313781001693,-1.2976731460771351,53.75255309368163,Aetna Health Inc. (a FL corp.),FL,10360565.46,-28025200.75,5437975.83,485275.0,824836.0,153265045.8,124845466.8,315.83132409458557,257.267460306012,-57.75117356138272,58.56386378857354,Aetna Health Inc. (a FL corp.),FL,6467391.19,-19679828.24,6118081.67,524977.0,545041.0,187980194.5,148120335.6,358.07320034972963,282.14633326793364,-37.48702941271713,75.92686708179599
341,94815.0,"ConnectiCare Insurance Company, Inc. **",CT,13127918.24,-10948959.34,-7957364.87,263102.0,640290.0,94374795.0,81056000.0,358.7004089668646,308.0782358172876,-41.61488449346641,50.62217314957701,"ConnectiCare Insurance Company, Inc.",CT,17822555.02,-26170707.17,-10932640.17,482538.0,790744.0,169320298.0,166089425.7,350.8952621347956,344.1996810613879,-54.23553620647493,6.695581073407709,"ConnectiCare Insurance Company, Inc.",CT,11523325.35,-25322894.3,-3713490.75,515079.0,665995.0,193570640.1,205709363.6,375.8076724152994,399.37439421913916,-49.16312701546753,-23.566721803839755
342,43198.0,CoOportunity Health,NE,46800412.98,-3258008.03,-3208840.42,319601.0,176495.0,95231501.03,196290044.8,297.96997202762196,614.1721859443494,-10.193985719694243,-316.20221391672743,CoOportunity Health,NE,2009586.78,-10205123.79,-7075784.88,53942.0,33954.0,15877797.06,21803023.04,294.3494319824997,404.19382002891996,-189.18697471358124,-109.84438804642025,,,,,,,,,,,,,
343,39159.0,Aetna Life Insurance Company,CT,5454083.6,2822391.74,2719970.89,394978.0,430042.0,98469600.06,92307381.1,249.3040120209227,233.70258875177856,7.145693532298002,15.601423269144135,Aetna Life Insurance Company,CT,4544078.36,-621770.44,-610884.79,93291.0,433610.0,35918919.04,31853805.4,385.0201953028695,341.44564213053775,-6.664849127997341,43.574553172331775,Aetna Life Insurance Company,CT,1447448.75,789659.17,5293151.42,56861.0,402628.0,24941307.12,22355443.86,438.63644888412097,393.1595269165157,13.887535745062522,45.47692196760528
344,87416.0,Common Ground Healthcare Cooperative,WI,37246349.07,-21936044.54,-1311259.94,241900.0,7958.0,101860614.0,157754750.0,421.0856304257958,652.1486151302191,-90.68228416701116,-231.06298470442334,Common Ground Healthcare Cooperative,WI,32249872.02,194955.1,-2056055.51,396688.0,25483.0,161071543.0,222934983.9,406.0408759528899,561.990743102892,0.4914570140765539,-155.9498671500021,Common Ground Healthcare Cooperative,WI,10480129.86,-1715699.95,-1961917.58,203673.0,27446.0,88339949.0,113442455.0,433.734216120939,556.9832771157689,-8.423796723178821,-123.24906099482996
345,41304.0,Neighborhood Health Plan***,MA,11225924.12,,,293889.0,434996.0,104081193.0,100685485.5,354.1513734777416,342.5969855966028,,11.55438788113878,Neighborhood Health Plan,MA,25517727.66,,,590554.0,549573.0,211691538.8,269160627.4,358.4626279730558,455.7764868242362,,-97.31385885118038,"Neighborhood Health Plan, Inc",MA,16412212.24,,,786805.0,642086.0,287761626.9,388035590.7,365.7343648044941,493.17885715011977,,-127.44449234562569
346,64198.0,Time Insurance Company,CA,45901082.37,19393416.27,,351232.0,,104985608.0,197653699.0,298.9067283163265,562.7439954218295,55.21540255443695,-263.837267105503,Time Insurance Company,CA,65148241.89,63308434.85,,720760.0,,278139241.0,441889313.0,385.8971654919807,613.0880084910373,87.83566631056108,-227.1908429990566,,,,,,,,,,,,,
347,28020.0,Time Insurance Company,TX,22207363.63,8299930.29,262942.05,400601.0,147385.0,105435637.0,127581498.0,263.19364404981513,318.47523595797315,20.71869588443364,-55.28159190815802,Time Insurance Company,TX,17972249.76,13466856.6,298871.94,312094.0,79474.0,98748890.0,137450043.0,316.4075246560331,440.4123212878171,43.150001602081424,-124.00479663178402,,,,,,,,,,,,,
348,55957.0,"First Priority Life Insurance Company, Inc.",PA,19949105.81,585146.21,1050494.99,335976.0,500708.0,105525704.0,128600880.0,314.0870300259542,382.7680548610615,1.7416309795937803,-68.68102483510728,"First Priority Life Insurance Company, Inc.",PA,22715787.15,-3237217.38,-305360.64,470448.0,468163.0,168011577.0,210195605.0,357.1310261707989,446.7988066693875,-6.88113751147842,-89.66778049858857,First Priority Life Insurance Company,PA,10257016.46,-6653749.71,3259788.02,430439.0,429620.0,177443910.0,186950728.0,412.23938815953017,434.3257186267973,-15.458054939259686,-22.086330467267146
349,77606.0,"AmeriHealth HMO, Inc.",NJ,14451039.66,-24464783.28,-7051442.97,258158.0,512704.0,105618835.0,86780918.26,409.1247801733822,336.15428636726347,-94.76670597076209,72.97049380611872,"AmeriHealth HMO, Inc.",NJ,8830357.66,-4859744.69,-14888625.2,179483.0,213554.0,84242801.0,80346158.0,469.36367789707106,447.65330421265526,-27.07635090788543,21.7103736844158,AmeriHealth HMO,NJ,4743483.65,-4722553.93,-13205635.95,184270.0,206283.0,87727564.0,79753862.0,476.08164107016876,432.8098008357302,-25.62844700710913,43.27184023443857
350,33906.0,Aetna Life Insurance Company,PA,2951625.54,-67222.42,-382153.41,542601.0,78728.0,107410604.0,98689530.82,197.95504247135557,181.8823238807153,-0.1238892298392373,16.072718590640278,Aetna Life Insurance Company,PA,4647588.91,-9332073.48,-361486.58,217406.0,107344.0,65677880.61,54041189.78,302.09782899276007,248.57266947554345,-42.924636302585945,53.52515951721662,Aetna Life Insurance Company,PA,0.0,-64.1,-835761.71,3432.0,126042.0,1257596.17,1435338.08,366.43245046620046,418.2220512820513,-0.018677156177156175,-51.78960081585086
351,51485.0,Health Net Life Insurance Company,AZ,39878281.54,469.35,335791.07,383387.0,373703.0,114439203.0,190164372.0,298.4952619676724,496.0115288207477,0.0012242199135599277,-197.5162668530753,Health Net Life Insurance Company,AZ,46215394.37,26294064.75,7584973.03,408507.0,346823.0,131907279.0,288203286.0,322.9009025549134,705.5039105817036,64.3662525978747,-382.60300802679023,Health Net Life Insurance Company,AZ,2433371.07,5075983.13,6396214.81,66448.0,234437.0,16275889.84,33228323.73,244.9417565615218,500.0650693775584,76.39030715747653,-255.12331281603662
352,61430.0,Coventry Health and Life,KS,18150600.47,-10156545.5,-84693.06,604296.0,102777.0,120717982.0,136996020.5,199.7663098878695,226.70350374650835,-16.80723602340575,-26.937193858638835,Coventry Health and Life,KS,19219397.06,-18755986.82,-684315.4,641288.0,66865.0,163491388.5,187931271.1,254.94222330684497,293.05284224872446,-29.247369075984583,-38.110618941879494,Coventry Health and Life,KS,3045695.42,-11830329.41,-14621.47,182842.0,35293.0,56178091.43,49763626.23,307.24938159722603,272.1673698056245,-64.70247213441114,35.08201179160153
353,78124.0,"Excellus Health Plan, Inc.",NY,25521165.66,33519366.16,26430399.01,309097.0,2348642.0,121544742.0,145165193.2,393.2252399732123,469.6428409204877,108.44287120224395,-76.41760094727539,"Excellus Health Plan, Inc.",NY,20303711.74,44746473.2,-2719871.69,334217.0,2172610.0,147028138.9,169661735.3,439.918193568849,507.63945370821955,133.88449181220585,-67.72126013937054,"Excellus Health Plan, Inc.",NY,6810910.87,27204905.43,-28032786.96,310171.0,2345481.0,135032997.9,139077347.2,435.3501710346873,448.38926656586204,87.70937782706959,-13.039095531174723
354,19636.0,"HMO Louisiana, Inc.",LA,11532268.15,-12245987.34,-674763.59,337975.0,562886.0,124336446.0,107922906.0,367.88651823359714,319.3221569642725,-36.23341176122494,48.56436126932465,"HMO Louisiana, Inc.",LA,18992557.99,-30654005.69,-1581186.14,599791.0,532442.0,224819726.0,202707594.0,374.8301091546889,337.96371402705273,-51.10781203785986,36.86639512763617,"HMO Louisiana, Inc.",LA,11110876.79,-46288576.05,-1630163.09,830256.0,454954.0,337103824.0,287937814.0,406.0239540575437,346.80606222659037,-55.75217288402613,59.217891830953306
355,91450.0,"Health Net of Arizona, Inc.",AZ,26048764.45,-26088803.1,-2284176.05,567847.0,130857.0,124579161.0,170970269.0,219.38860467696404,301.0850968658811,-45.94336696328413,-81.69649218891706,"Health Net of Arizona, Inc.",AZ,12625077.68,1953496.4,-4432593.99,409710.0,94918.0,93736793.0,139654977.4,228.78815015498768,340.8629943130507,4.767997852139318,-112.07484415806303,"Health Net of Arizona, Inc.",AZ,4433397.9,9901556.2,-2809420.3,217218.0,48583.0,60980911.78,88094557.05,280.7359969247484,405.55827348562275,45.583497684353965,-124.82227656087434
356,88582.0,Health Insurance Plan of Greater New York,NY,24545381.34,-3859201.9,-29376578.45,328572.0,234100.0,127188051.4,122147053.1,387.0933962723543,371.75125421521005,-11.745376660214504,15.342142057144258,Health Insurance Plan of Greater New York,NY,11925482.58,5515480.63,-36417583.95,273179.0,197242.0,112500247.5,110455976.4,411.81879829708726,404.33553237986814,20.189987627160214,7.483265917219114,Health Insurance Plan of Greater New York,NY,4243862.71,8036080.89,-35246057.62,145399.0,195527.0,65575264.58,82529442.7,451.0021704413373,567.6066733608897,55.2691620300002,-116.60450291955237
357,56184.0,"MVP Health Plan, Inc.",NY,20053742.68,11938998.21,-2812217.01,364461.0,54533.0,127650637.0,129234736.3,350.244983688241,354.59140017724803,32.75795821775169,-4.3464164890070265,"MVP Health Plan, Inc.",NY,14469727.59,25548029.99,-2504923.46,391924.0,38763.0,154749651.0,148032955.5,394.8460696461559,377.70831972525286,65.18618403057735,17.137749920903047,MVP Health Care Inc.,NY,6428619.97,8841541.49,-2074437.38,301003.0,38016.0,132150829.0,128120377.0,439.0349232399677,425.6448507157736,29.373599233230234,13.390072524194125
358,81974.0,Wisconsin Physicians Svc Insurance Corp,WI,29569505.7,9253503.82,391472.58,415053.0,231523.0,129521835.0,159237537.0,312.0609536613396,383.65591141372306,22.294752284647984,-71.59495775238344,Wisconsin Physicians Svc Insurance Corp,WI,18524573.8,5160942.97,183981.2,313928.0,226782.0,114358725.0,146607291.6,364.2832910731123,467.0092874799317,16.4398937654494,-102.72599640681938,Wisconsin Physicians Svc Insurance Corp - WI,WI,2664058.34,4335937.83,3586360.55,87370.0,141045.0,35614469.0,37111942.0,407.6281217809317,424.767563236809,49.627307199267484,-17.139441455877318
359,79475.0,Compcare Health Serv Ins Co(Anthem BCBS),WI,21561323.02,-5890042.47,-663368.87,367520.0,514265.0,129839861.8,127342878.3,353.2865199172834,346.4923767414018,-16.026454260992598,6.7941431758815725,Compcare Health Serv Ins Co(Anthem BCBS),WI,11971973.11,9974580.81,-212388.05,255521.0,452760.0,98165560.27,102318346.9,384.17805295846523,400.4302851820399,39.03624676641059,-16.25223222357465,Compcare Health Serv Ins Co(Anthem BCBS),WI,3715370.52,2548765.78,2150353.12,188376.0,286577.0,84411697.33,76242300.81,448.10218568182785,404.734683876927,13.530204378477087,43.367501804900826
